Node,Degree,Degree Centrality,Betweenness Centrality,Closeness Centrality,Clustering Coefficient
Ranflood,10,0.0033875338753387536,2.0662693919382436e-06,0.0033875338753387536,0.8
11585/933504,1,0.00033875338753387534,0.0,0.001782912565967765,0.0
Computer Science - Programming Languages,1,0.00033875338753387534,0.0,0.00045167118337850043,0.0
Computer Science - Logic In Computer Science,2,0.0006775067750677507,2.2958548799313816e-07,0.0006775067750677507,0.0
11585/588930,1,0.00033875338753387534,0.0,0.00045167118337850043,0.0
Ephemeral Data Handling,3,0.001016260162601626,0.0,0.15538656567457812,1.0
In Language Query Languages,3,0.001016260162601626,0.0,0.15538656567457812,1.0
In Memory Data Handling,3,0.001016260162601626,0.0,0.15538656567457812,1.0
11585/713706,1,0.00033875338753387534,0.0,0.15536104016070962,0.0
Platoon Formation,3,0.001016260162601626,0.0,0.12142256155839258,1.0
Security Threats,3,0.001016260162601626,0.0,0.12142256155839258,1.0
Mitigations,4,0.0013550135501355014,0.0005422809226397923,0.12143035654854205,0.5
11585/695657,1,0.00033875338753387534,0.0,0.10544181191575003,0.0
Cloud Computing,9,0.003048780487804878,0.0009506612436332289,0.16304807033502625,0.6111111111111112
Functions-As-A-Service,2,0.0006775067750677507,0.0,0.14149615978131652,1.0
11585/955211,1,0.00033875338753387534,0.0,0.13121891529355806,0.0
Adaptation Of Distributed Systems,2,0.0006775067750677507,0.0,0.13823873886988522,1.0
Dynamic Inclusion Of New Software Components,3,0.001016260162601626,0.0005422809226397923,0.138248842563707,0.3333333333333333
11585/709855,1,0.00033875338753387534,0.0,0.11789582797037146,0.0
Maas,2,0.0006775067750677507,0.0,0.1421020707652798,1.0
11585/603632,1,0.00033875338753387534,0.0,0.13898021043031886,0.0
11585/784563,1,0.00033875338753387534,0.0,0.15536104016070962,0.0
Programming Languages,4,0.0013550135501355014,0.0016254652549914182,0.15550153436013148,0.3333333333333333
11585/830892,1,0.00033875338753387534,0.0,0.1332713777183569,0.0
Domain-Driven Design,4,0.0013550135501355014,0.0,0.15968937644209705,1.0
Lemma,4,0.0013550135501355014,0.0,0.15968937644209705,1.0
11585/950020,1,0.00033875338753387534,0.0,0.14483312894001835,0.0
Internet Of Things,10,0.0033875338753387536,0.0012108742402229303,0.2051763384267968,0.5333333333333333
Coap,3,0.001016260162601626,0.0,0.16803061774510433,1.0
Mqtt,4,0.0013550135501355014,0.0005422809226397923,0.16804554583836526,0.5
11585/695947,1,0.00033875338753387534,0.0,0.1388985654249258,0.0
Deployment,3,0.001016260162601626,0.0,0.15539933157711466,1.0
Orchestration,3,0.001016260162601626,0.0,0.15539933157711466,1.0
Adaptation,4,0.0013550135501355014,0.0005422809226397923,0.15541209957740856,0.5
11585/830890,1,0.00033875338753387534,0.0,0.1301534895724654,0.0
Security Software,4,0.0013550135501355014,0.0,0.15541209957740856,1.0
Engineering,4,0.0013550135501355014,0.0,0.15541209957740856,1.0
Threat Models,4,0.0013550135501355014,0.0,0.15541209957740856,1.0
Operations Security,5,0.0016937669376693768,0.0005422809226397923,0.15542486967597696,0.6
11585/844094,1,0.00033875338753387534,0.0,0.13016244590948525,0.0
Service-Oriented Architectures,4,0.0013550135501355014,0.0005422809226397923,0.18104141117502293,0.5
11585/695644,1,0.00033875338753387534,0.0,0.14765969273666193,0.0
Code Generation,3,0.001016260162601626,0.0,0.15545041617000654,1.0
Jolie Apis,4,0.0013550135501355014,0.0005422809226397923,0.1554631925665028,0.5
11585/951133,1,0.00033875338753387534,0.0,0.13018932231789107,0.0
Domain Models,3,0.001016260162601626,0.0,0.15545041617000654,1.0
Api Generation,4,0.0013550135501355014,0.0005422809226397923,0.1554631925665028,0.5
11585/891873,1,0.00033875338753387534,0.0,0.13018932231789107,0.0
Distributed Programming,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Choreography Programming,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Multitier Programming,3,0.001016260162601626,4.591709759862763e-07,0.0010162601626016261,0.3333333333333333
11585/830888,1,0.00033875338753387534,0.0,0.0006097560975609756,0.0
Serverless Formal Model,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
11585/695659,1,0.00033875338753387534,0.0,0.00033875338753387534,0.0
Service Oriented Architectures,2,0.0006775067750677507,0.0,0.15579611761441722,1.0
11585/686792,1,0.00033875338753387534,0.0,0.13121891529355806,0.0
Architecture-Level Scaling,2,0.0006775067750677507,0.0,0.15538656567457812,1.0
Predictive Scaling,3,0.001016260162601626,0.0005422809226397923,0.15539933157711466,0.3333333333333333
11585/903910,1,0.00033875338753387534,0.0,0.13014453446791244,0.0
Automation & Control Systems,3,0.001016260162601626,0.0,0.1745106249614023,1.0
Artificial Intelligence Computer Science,3,0.001016260162601626,0.0,0.1745106249614023,1.0
Model Checking,4,0.0013550135501355014,0.0005422809226397923,0.17452672669834282,0.5
11585/912512,1,0.00033875338753387534,0.0,0.14329701999671512,0.0
Function Allocation,2,0.0006775067750677507,0.0,0.13280352902876075,1.0
Cost Analysis,3,0.001016260162601626,0.0005422809226397923,0.1328128538096222,0.3333333333333333
11585/950021,1,0.00033875338753387534,0.0,0.11391957744860513,0.0
11585/621028,1,0.00033875338753387534,0.0,0.13791619861149396,0.0
Logic,2,0.0006775067750677507,0.0,0.13023414100500136,1.0
Process Calculi,3,0.001016260162601626,0.0005422809226397923,0.130243108445682,0.3333333333333333
11585/784570,1,0.00033875338753387534,0.0,0.11202372898766004,0.0
Virtualization,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Benchmarking,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Cloud Deployment,3,0.001016260162601626,4.591709759862763e-07,0.0010162601626016261,0.3333333333333333
11585/830894,1,0.00033875338753387534,0.0,0.0006097560975609756,0.0
Applied Statistics,3,0.001016260162601626,0.0,0.1676731374839677,1.0
Nonlinear Models,3,0.001016260162601626,0.0,0.1676731374839677,1.0
Dynamic Pricing,20,0.006775067750677507,0.011326829635629464,0.16798584937447952,0.16842105263157894
11585/893223,1,0.00033875338753387534,0.0,0.1388577788839113,0.0
Advance Booking,8,0.0027100271002710027,2.2958548799313816e-06,0.138949582307841,0.5714285714285714
Construal Level Theory,4,0.0013550135501355014,0.0,0.1388985654249258,1.0
Online Ratings,4,0.0013550135501355014,0.0,0.1388985654249258,1.0
Firm Size,5,0.0016937669376693768,0.0005422809226397923,0.13890876580426229,0.6
11585/882944,1,0.00033875338753387534,0.0,0.1183754092218937,0.0
Price Variability,5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
Hotel Competition,5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
Best Available Rate (Bar),5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
Revenue Management,5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
Procurement Strategies,5,0.0016937669376693768,0.0,0.0017421602787456446,1.0
Customer Response,6,0.002032520325203252,1.1479274399656908e-06,0.0020325203252032522,0.6666666666666666
11585/882945,1,0.00033875338753387534,0.0,0.0011086474501108647,0.0
Flexibility Cost,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Air Fares,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Cost Management,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Reservation Changes,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Decision Tree,5,0.0016937669376693768,9.183419519725526e-07,0.0016937669376693768,0.6
11585/578943,1,0.00033875338753387534,0.0,0.0009409816320385427,0.0
Regional Forecasting,5,0.0016937669376693768,0.0,0.13890876580426229,1.0
Daily Forecasting,5,0.0016937669376693768,0.0,0.13890876580426229,1.0
Leading Indicator,5,0.0016937669376693768,0.0,0.13890876580426229,1.0
Hotelier’S Expectations About Tourism Demand,6,0.002032520325203252,0.0005422809226397923,0.13891896768189185,0.6666666666666666
11585/882946,1,0.00033875338753387534,0.0,0.11838281787186379,0.0
Perceived Sustainability,5,0.0016937669376693768,0.0,0.11469322483365507,1.0
Sustainable Tourism Development,9,0.003048780487804878,0.002706812903439099,0.11472800776106262,0.4444444444444444
Rural Tourism,5,0.0016937669376693768,0.0,0.11469322483365507,1.0
Ordinal Sem,8,0.0027100271002710027,0.0014375112688209365,0.13373307861684386,0.6785714285714286
Small Areas,8,0.0027100271002710027,0.0014375112688209365,0.13373307861684386,0.6785714285714286
Perceived Value,12,0.004065040650406504,0.004145242514212132,0.13378037088596362,0.3333333333333333
11585/882947,1,0.00033875338753387534,0.0,0.1146306686841185,0.0
Development Education,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Transportation,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Strategy And Management,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Tourism,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Leisure And Hospitality Management,5,0.0016937669376693768,9.183419519725526e-07,0.0016937669376693768,0.6
11585/651057,1,0.00033875338753387534,0.0,0.0009409816320385427,0.0
Destinations' Competitiveness,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Strategic Groups,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Multivariate Clustering,3,0.001016260162601626,4.591709759862763e-07,0.0010162601626016261,0.3333333333333333
11585/565708,1,0.00033875338753387534,0.0,0.0006097560975609756,0.0
Business Tourism,5,0.0016937669376693768,0.0,0.13890876580426229,1.0
Fairs,5,0.0016937669376693768,0.0,0.13890876580426229,1.0
Milan,5,0.0016937669376693768,0.0,0.13890876580426229,1.0
Seasonality,5,0.0016937669376693768,0.0,0.13890876580426229,1.0
Structural Vector Autoregression,6,0.002032520325203252,0.0005422809226397923,0.13891896768189185,0.6666666666666666
11585/735503,1,0.00033875338753387534,0.0,0.11838281787186379,0.0
Unesco World Heritage,6,0.002032520325203252,0.0,0.1599459380988195,1.0
Tourist Perceptions,6,0.002032520325203252,0.0,0.1599459380988195,1.0
Cultural Heritage Site,6,0.002032520325203252,0.0,0.1599459380988195,1.0
Destination Marketing,12,0.004065040650406504,0.010228951832046277,0.1602033254812094,0.3787878787878788
Cumulative Logit,7,0.0023712737127371273,0.0005422809226397923,0.15995946418237966,0.7142857142857143
11585/703631,1,0.00033875338753387534,0.0,0.13332774116843868,0.0
Mega-Event,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Expo 2015,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Environmental Certification,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Environmental Impacts,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Resident Attitude,5,0.0016937669376693768,9.183419519725526e-07,0.0016937669376693768,0.6
11585/588850,1,0.00033875338753387534,0.0,0.0009409816320385427,0.0
Coincident Indicators,5,0.0016937669376693768,0.0,0.0022771755495332733,1.0
Forecasting,9,0.003048780487804878,6.887564639794144e-06,0.0031530122993537624,0.4444444444444444
Trading Strategies,5,0.0016937669376693768,0.0,0.0022771755495332733,1.0
Vix,5,0.0016937669376693768,0.0,0.0022771755495332733,1.0
Vix Futures,5,0.0016937669376693768,0.0,0.0022771755495332733,1.0
Weak Efficiency,6,0.002032520325203252,2.2958548799313816e-06,0.002411127052446995,0.6666666666666666
11585/703636,1,0.00033875338753387534,0.0,0.001518117033022182,0.0
Intertemporal Demand And Supply,5,0.0016937669376693768,0.0,0.002117208672086721,1.0
Inventory Control,5,0.0016937669376693768,0.0,0.002117208672086721,1.0
Last-Minute Price Adjustment,5,0.0016937669376693768,0.0,0.002117208672086721,1.0
Price Kurtosis And Asymmetry,5,0.0016937669376693768,0.0,0.002117208672086721,1.0
Score-Driven Model,8,0.0027100271002710027,5.510051711835316e-06,0.0028229448961156283,0.4642857142857143
Stochastic Seasonality Pattern,6,0.002032520325203252,2.0662693919382436e-06,0.002258355916892502,0.6666666666666666
11585/900046,1,0.00033875338753387534,0.0,0.0014114724480578141,0.0
Tourist Satisfaction,9,0.003048780487804878,6.657979151801007e-06,0.0030795762503079576,0.3333333333333333
Italian Destinations,4,0.0013550135501355014,0.0,0.002117208672086721,1.0
Tourist Expenditure,4,0.0013550135501355014,0.0,0.002117208672086721,1.0
Length Of Stay,4,0.0013550135501355014,0.0,0.002117208672086721,1.0
Inbound Market,5,0.0016937669376693768,2.0662693919382436e-06,0.002258355916892502,0.6
11585/846117,1,0.00033875338753387534,0.0,0.0014114724480578141,0.0
Attribute Entropy,4,0.0013550135501355014,0.0,0.0019926669854933845,1.0
Dynamic Method,4,0.0013550135501355014,0.0,0.0019926669854933845,1.0
Entropy-Trend Accuracy Matrix,4,0.0013550135501355014,0.0,0.0019926669854933845,1.0
Tourism Destination,4,0.0013550135501355014,0.0,0.0019926669854933845,1.0
11585/846235,1,0.00033875338753387534,0.0,0.0016937669376693768,0.0
Tourism Employment,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Missing Data Imputation,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Statistical Archives’ Integration,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Agritourism,4,0.0013550135501355014,0.0,0.0014114724480578141,1.0
Emilia-Romagna Region,5,0.0016937669376693768,9.183419519725526e-07,0.0016937669376693768,0.6
11585/956461,1,0.00033875338753387534,0.0,0.0009409816320385427,0.0
Composite Climate Indicator,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Google Trends,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Inbound Tourism Segments,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Income And Price Elasticities,4,0.0013550135501355014,6.887564639794145e-07,0.0013550135501355014,0.5
11585/734949,1,0.00033875338753387534,0.0,0.0007742934572202865,0.0
Tourism Development Planning,5,0.0016937669376693768,0.0,0.13365748049439227,1.0
Segmentation Variables,5,0.0016937669376693768,0.0,0.13365748049439227,1.0
11585/820326,1,0.00033875338753387534,0.0,0.1334971179304566,0.0
Option Pricing,3,0.001016260162601626,0.0,0.0018819632640770855,1.0
Garch,3,0.001016260162601626,0.0,0.0018819632640770855,1.0
Stationarity And Ergodicity,4,0.0013550135501355014,2.0662693919382436e-06,0.0019926669854933845,0.5
11585/893059,1,0.00033875338753387534,0.0,0.0013028976443610592,0.0
Certification Benefits,3,0.001016260162601626,0.0,0.0013550135501355014,1.0
Environment Impacts,3,0.001016260162601626,0.0,0.0013550135501355014,1.0
Event Certification,3,0.001016260162601626,0.0,0.0013550135501355014,1.0
Place Attachment,6,0.002032520325203252,2.755025855917658e-06,0.0020325203252032522,0.2
11585/846115,1,0.00033875338753387534,0.0,0.0011086474501108647,0.0
Participatory Planning Process,4,0.0013550135501355014,0.0,0.1003725478353218,1.0
Stakeholder Priorities,4,0.0013550135501355014,0.0,0.1003725478353218,1.0
Nominal Group Technique,4,0.0013550135501355014,0.0,0.1003725478353218,1.0
Electre Iii,5,0.0016937669376693768,0.0005422809226397923,0.10037787433435785,0.6
11585/893263,1,0.00033875338753387534,0.0,0.08919742827297178,0.0
Competitive Advantage,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Price Premium,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Market Value And Finance,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Social Commitment,4,0.0013550135501355014,6.887564639794145e-07,0.0013550135501355014,0.5
11585/979074,1,0.00033875338753387534,0.0,0.0007742934572202865,0.0
Environmental Sustainability,1,0.00033875338753387534,0.0,0.0011086474501108647,0.0
11585/846469,1,0.00033875338753387534,0.0,0.0011086474501108647,0.0
Revpor,3,0.001016260162601626,0.0,0.13888836654355236,1.0
Revpar,3,0.001016260162601626,0.0,0.13888836654355236,1.0
Panel-Var,4,0.0013550135501355014,0.0005422809226397923,0.1388985654249258,0.5
11585/648008,1,0.00033875338753387534,0.0,0.11836800149916392,0.0
Sustainable Tourism,3,0.001016260162601626,0.0,0.11465151315048124,1.0
Market Segmentation Variables,3,0.001016260162601626,0.0,0.11465151315048124,1.0
Ordinal Structural Equations Models,4,0.0013550135501355014,0.0005422809226397923,0.11465846299064313,0.5
11585/893745,1,0.00033875338753387534,0.0,0.10029803616080596,0.0
Ancient Philosophy,10,0.0033875338753387536,0.0,0.16239016689188182,1.0
Papirology,10,0.0033875338753387536,0.0,0.16239016689188182,1.0
Socrates,10,0.0033875338753387536,0.0,0.16239016689188182,1.0
Socratic Dialogue,10,0.0033875338753387536,0.0,0.16239016689188182,1.0
Minor Socratics,10,0.0033875338753387536,0.0,0.16239016689188182,1.0
Megaric School,10,0.0033875338753387536,0.0,0.16239016689188182,1.0
Stilpon,10,0.0033875338753387536,0.0,0.16239016689188182,1.0
Metrocles,10,0.0033875338753387536,0.0,0.16239016689188182,1.0
Aristotle,10,0.0033875338753387536,0.0,0.16239016689188182,1.0
Ethics,17,0.005758807588075881,0.006477065787262414,0.20345494933383235,0.4852941176470588
Literary Criticism,12,0.004065040650406504,0.0010843322597915916,0.16241805460730205,0.6818181818181818
11585/808230,1,0.00033875338753387534,0.0,0.1350314580208909,0.0
11585/843761,1,0.00033875338753387534,0.0,0.1350314580208909,0.0
Roman Egypt,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Roman Citizenship,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Roman Trade,3,0.001016260162601626,0.0,0.001084010840108401,1.0
Latin Papyri,4,0.0013550135501355014,6.887564639794145e-07,0.0013550135501355014,0.5
11585/897327,1,0.00033875338753387534,0.0,0.0007742934572202865,0.0
Field-Effect-Transistor,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Bioelectronic Recordings,2,0.0006775067750677507,0.0,0.0007621951219512195,1.0
Organic Electronics,3,0.001016260162601626,4.591709759862763e-07,0.0010162601626016261,0.3333333333333333
11585/732471,1,0.00033875338753387534,0.0,0.0006097560975609756,0.0
Ai Fairness,5,0.0016937669376693768,3.443782319897072e-06,0.001970928800197093,0.4
Geoffair,2,0.0006775067750677507,0.0,0.0013550135501355014,1.0
Geometric Framework,3,0.001016260162601626,1.607098415951967e-06,0.0014453477868112015,0.3333333333333333
11585/732472,1,0.00033875338753387534,0.0,0.0009854644000985464,0.0
