Node,Degree,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality,Clustering Coefficient
Service Oriented Computing,3,0.0007170172084130018,0.0,0.14387662180207728,1.4701474237539107e-06,1.0
Choreography,3,0.0007170172084130018,0.0,0.14387662180207728,1.4701474237539107e-06,1.0
Orchestration,6,0.0014340344168260037,0.0016012184435864184,0.17364976725178644,4.06561767616773e-05,0.4
Conformance,4,0.0009560229445506692,0.0004006474352850402,0.14388366422115717,1.47176882469007e-06,0.5
3540346945},1,0.0002390057361376673,0.0,0.12280845839063506,4.9653684584453886e-08,0.0
Entrepreneurship,18,0.004302103250478011,0.00350737341151035,0.18867415019500905,0.0001168642554852273,0.24836601307189543
Data Science,10,0.002390057361376673,0.0037571380565587903,0.22000922536024559,0.000964726770273239,0.4222222222222222
University-Industry Collaborations,6,0.0014340344168260037,0.0,0.18047294081767196,8.450967028196355e-05,1.0
Technology Innovation Management,6,0.0014340344168260037,0.0,0.18047294081767196,8.450967028196355e-05,1.0
Strategy,12,0.0028680688336520073,0.0028004181543340545,0.18055053498177268,8.514534352298642e-05,0.3787878787878788
Business Performance Analytics,8,0.0019120458891013384,0.0008011805957739353,0.1804951037724574,8.469612947404659e-05,0.5357142857142857
10.1007/978-3-319-90548-8_7},1,0.0002390057361376673,0.0,0.14852178961389656,2.8563128753016156e-06,0.0
10.1007/978-3-540-75538-8},1,0.0002390057361376673,0.0,0.20883370702175624,0.0005418617503450664,0.0
Informatica,1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
10.1145/3467967},1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
Agile Contracts,6,0.0014340344168260037,0.0,0.2067334735240341,0.000478952888747779,1.0
Contracting,6,0.0014340344168260037,0.0,0.2067334735240341,0.000478952888747779,1.0
Law & Economics,6,0.0014340344168260037,0.0,0.2067334735240341,0.000478952888747779,1.0
Public Sector,10,0.002390057361376673,0.0004849513929217362,0.20684985293351915,0.0005055463563704686,0.5111111111111111
10.1145/3183428.3183435},1,0.0002390057361376673,0.0,0.19698071835678085,0.0002394919497235037,0.0
Agile Software Development,9,0.0021510516252390057,0.00040678099892670874,0.19765621705474992,0.00024285594226508618,0.3611111111111111
10.1109/CSEET.2017.37},1,0.0002390057361376673,0.0,0.15994902927621293,8.194293388262691e-06,0.0
Computer Science Education,11,0.0026290630975143404,0.0,0.16796430261346443,6.640079264632447e-05,1.0
Cooperative Thinking,13,0.0031070745697896747,0.0017316451027473494,0.19834974764090693,0.00030676138454269333,0.7564102564102564
Empirical Software Engineering,13,0.0031070745697896747,0.0012012566570782494,0.16799309978501778,6.655326343973865e-05,0.717948717948718
High School,14,0.003346080305927342,0.00027378865836401767,0.16819495680255428,7.56826180910247e-05,0.6373626373626373
K-12,11,0.0026290630975143404,0.0,0.16796430261346443,6.640079264632447e-05,1.0
Latent Variable Analysis,11,0.0026290630975143404,0.0,0.16796430261346443,6.640079264632447e-05,1.0
Multivariate Analysis,11,0.0026290630975143404,0.0,0.16796430261346443,6.640079264632447e-05,1.0
Partial Least Squares,11,0.0026290630975143404,0.0,0.16796430261346443,6.640079264632447e-05,1.0
Software Engineering Education,14,0.003346080305927342,0.004394551560559471,0.16806994053963642,6.663863739239122e-05,0.6373626373626373
Structural Equation Modelling,12,0.0028680688336520073,0.0004006474352850402,0.16797390057361375,6.647431476343719e-05,0.8333333333333334
10.1016/j.jss.2019.110401},1,0.0002390057361376673,0.0,0.1399382681156927,2.246844173281126e-06,0.0
http://www.cs.unibo.it/~cianca/wwwpages/chesssite/kriegspiel/kriegspiel.html,1,0.0002390057361376673,0.0,0.20883370702175624,0.0005418617503450664,0.0
"Darkboard, a program to play Kriegspiel}",1,0.0002390057361376673,0.0,0.20883370702175624,0.0005418617503450664,0.0
Software Clones,4,0.0009560229445506692,0.0,0.21517775126551794,0.0007626547100597173,1.0
Entertainment Computing,7,0.001673040152963671,0.00046312715549304235,0.21524077469709607,0.0007884358092010714,0.38095238095238093
Computer Chess,4,0.0009560229445506692,0.0,0.21517775126551794,0.0007626547100597173,1.0
10.1016/j.entcom.2009.06.001},1,0.0002390057361376673,0.0,0.20883370702175624,0.0005418617503450664,0.0
Digital Transformation,6,0.0014340344168260037,2.3313555529764895e-05,0.19939921720514456,0.0003061962814484203,0.7333333333333333
Open Government Data,28,0.006692160611854684,0.003721218282777838,0.22920415282949247,0.002444624325850136,0.3439153439153439
10.1109/ACCESS.2024.3363075},1,0.0002390057361376673,0.0,0.16750488689032086,2.1541436359771378e-05,0.0
Multiagent Systems,4,0.0009560229445506692,0.0,0.0009958572339069471,2.171767319653374e-39,1.0
Inter-Organisational Workflow,4,0.0009560229445506692,0.0,0.0009958572339069471,2.171767319653374e-39,1.0
Coordination Infrastructure,4,0.0009560229445506692,0.0,0.0009958572339069471,2.171767319653374e-39,1.0
Tucson,4,0.0009560229445506692,0.0,0.0009958572339069471,2.171767319653374e-39,1.0
Artifacts For Mas,5,0.0011950286806883365,4.5709918458076463e-07,0.0011950286806883365,2.2833402189168134e-39,0.6
10.1007/11767954_15},1,0.0002390057361376673,0.0,0.0006639048226046314,5.6359646941458715e-40,0.0
Model-Driven Engineering,15,0.0035850860420650094,0.0028740120760251653,0.20137995889828328,0.0003263429129801157,0.17142857142857143
Self-Adaptive,3,0.0007170172084130018,0.0,0.19748359153767156,0.0002652986007578073,1.0
10.1145/3167132.3167143},1,0.0002390057361376673,0.0,0.19698071835678085,0.0002394919497235037,0.0
Model Driven Architecture,3,0.0007170172084130018,0.0,0.15962765463145484,7.113494794808627e-06,1.0
Emergency Management,3,0.0007170172084130018,0.0,0.15962765463145484,7.113494794808627e-06,1.0
Editorial of the Special Issue on Collaboration and Social Networking in Emergency},1,0.0002390057361376673,0.0,0.15953235971118207,6.1500988059221245e-06,0.0
Essence,6,0.0014340344168260037,0.00020219909171621824,0.19758978692197626,0.00021641497798187363,0.6
10.1007/978-3-031-48639-5_6},1,0.0002390057361376673,0.0,0.1601058420500131,8.79933892336903e-06,0.0
Classification Tree,6,0.0014340344168260037,0.0,0.0014639101338432122,1.6049060828255986e-32,1.0
Combinatorial Testing,6,0.0014340344168260037,0.0,0.0014639101338432122,1.6049060828255986e-32,1.0
Computer System Taxonomy,6,0.0014340344168260037,0.0,0.0014639101338432122,1.6049060828255986e-32,1.0
Design Pattern,6,0.0014340344168260037,0.0,0.0014639101338432122,1.6049060828255986e-32,1.0
Development Framework,6,0.0014340344168260037,0.0,0.0014639101338432122,1.6049060828255986e-32,1.0
Energy Consumption,6,0.0014340344168260037,0.0,0.0014639101338432122,1.6049060828255986e-32,1.0
Programming Language,7,0.001673040152963671,6.85648776871147e-07,0.0016730401529636712,1.643751460321386e-32,0.7142857142857143
10.3390/electronics9122111},1,0.0002390057361376673,0.0,0.0009008677746727461,2.7285786157051755e-33,0.0
Teamwork Quality,3,0.0007170172084130018,0.0004006474352850402,0.16762906364269167,2.8875917130377865e-05,0.3333333333333333
10.1007/978-3-030-85347-1_11},1,0.0002390057361376673,0.0,0.13969885277246652,9.75401306003848e-07,0.0
10.5220/0010526401390150},1,0.0002390057361376673,0.0,0.1968619916982481,0.00016851714120224103,0.0
Entertainment computing},2,0.0004780114722753346,0.0,0.1969147414280708,0.000195089672189707,1.0
Cultural Computing,3,0.0007170172084130018,0.00040064743528504023,0.20890791415238724,0.0005690805870565683,0.3333333333333333
10.1007/978-3-319-27648-9_34-1},1,0.0002390057361376673,0.0,0.16723805313979864,1.917459340425173e-05,0.0
Professional Certification,2,0.0004780114722753346,0.0004006474352850402,0.16012328467361592,8.809383359140197e-06,0.0
9780387097282},1,0.0002390057361376673,0.0,0.13444672795637766,2.973641221213741e-07,0.0
Index Terms—Document Visualization,4,0.0009560229445506692,0.0,0.16925053316664215,9.008857655806638e-05,1.0
Information Interfaces And Presentation,9,0.0021510516252390057,0.0007497636761010919,0.20671893530508023,0.0008323251259222783,0.5
Scholarly Articles,4,0.0009560229445506692,0.0,0.16925053316664215,9.008857655806638e-05,1.0
Structural Patterns,19,0.004541108986615678,0.001335690134955543,0.20901189277860074,0.001654852432762612,0.42105263157894735
Sunburst,6,0.0014340344168260037,0.0008011805957739353,0.16927002533906718,9.02882678749798e-05,0.4
10.18293/DMSVIVA2019-021},1,0.0002390057361376673,0.0,0.1408366835970794,3.051540598775048e-06,0.0
10.1016/j.entcom.2014.06.001},1,0.0002390057361376673,0.0,0.1968619916982481,0.00016851714120224103,0.0
Entertainment,1,0.0002390057361376673,0.0,0.20883370702175624,0.0005418617503450664,0.0
978-981-4560-49-8},1,0.0002390057361376673,0.0,0.20883370702175624,0.0005418617503450664,0.0
Document Engineering,4,0.0009560229445506692,0.0,0.0009958572339069471,2.171767319653374e-39,1.0
Document Formatting,4,0.0009560229445506692,0.0,0.0009958572339069471,2.171767319653374e-39,1.0
Layout Algorithms,4,0.0009560229445506692,0.0,0.0009958572339069471,2.171767319653374e-39,1.0
Pagination,4,0.0009560229445506692,0.0,0.0009958572339069471,2.171767319653374e-39,1.0
Xml Publishing,5,0.0011950286806883365,4.5709918458076463e-07,0.0011950286806883365,2.2833402189168134e-39,0.6
10.1002/spe.1096},1,0.0002390057361376673,0.0,0.0006639048226046314,5.6359646941458715e-40,0.0
Modern Code Review,4,0.0009560229445506692,0.0,0.18359523203036918,0.00012706147049308664,1.0
Social Interactions,4,0.0009560229445506692,0.0,0.18359523203036918,0.00012706147049308664,1.0
Survey,14,0.003346080305927342,0.005158084350721142,0.2258928194911428,0.0018585979646420793,0.24175824175824176
Qualitative An,5,0.0011950286806883365,0.0004006474352850402,0.18360669956516185,0.00012720171499662573,0.6
10.3389/fcomp.2023.1178040},1,0.0002390057361376673,0.0,0.15062222074391476,4.293049270816495e-06,0.0
Testing,2,0.0004780114722753346,0.0,0.19688836303002283,0.00017671143459050372,1.0
How to compare and exploit different techniques for unit-test generation},1,0.0002390057361376673,0.0,0.1968619916982481,0.00016851714120224103,0.0
Informatics,5,0.0011950286806883365,0.0012012566570782494,0.16045541812435812,1.1782781838577927e-05,0.4
9783000293146},1,0.0002390057361376673,0.0,0.1601058420500131,8.79933892336903e-06,0.0
10.1007/s10723-009-9115-6},1,0.0002390057361376673,0.0,0.14834939490478127,2.3572334551727337e-06,0.0
Ecdl,5,0.0011950286806883365,0.0008011805957739353,0.1604466601188931,1.1781852857966066e-05,0.3
10.1007/978-3-642-24722-4_4},1,0.0002390057361376673,0.0,0.1346746350867385,3.978957837477155e-07,0.0
Adaptive Software,4,0.0009560229445506692,0.0,0.22083564420691462,0.0013114922644827907,1.0
Autonomic Systems,4,0.0009560229445506692,0.0,0.22083564420691462,0.0013114922644827907,1.0
Mape-K,4,0.0009560229445506692,0.0,0.22083564420691462,0.0013114922644827907,1.0
10.13052/jwe1540-9589.18131},1,0.0002390057361376673,0.0,0.2182613053191447,0.0009840616117346484,0.0
International Journal of Agent-Oriented Software Engineering},1,0.0002390057361376673,0.0,0.15947177670689747,5.895842191574948e-06,0.0
ISRN Software Engineering},1,0.0002390057361376673,0.0,0.1968619916982481,0.00016851714120224103,0.0
10.1109/ICSE-SEIP55303.2022.9794087},1,0.0002390057361376673,0.0,0.1593162029179037,6.594122656241993e-06,0.0
10.1007/978-3-319-49004-5},1,0.0002390057361376673,0.0,0.1922023839439153,0.00023897311773948612,0.0
Internetworked Enterprise,1,0.0002390057361376673,0.0,0.18659027929657487,0.00010499261637776637,0.0
9783790820096},1,0.0002390057361376673,0.0,0.18659027929657487,0.00010499261637776637,0.0
10.1016/j.sbspro.2013.12.191},1,0.0002390057361376673,0.0,0.1968619916982481,0.00016851714120224103,0.0
10.1145/2889160.2889180},1,0.0002390057361376673,0.0,0.1968619916982481,0.00016851714120224103,0.0
Deltas,2,0.0004780114722753346,0.0,0.16484652647141324,2.8123001031385807e-05,1.0
Metrics,14,0.003346080305927342,0.0024541472295674786,0.20324574846423568,0.0003799865886330526,0.3076923076923077
Measuring the domain-oriented quality of diff algorithms},1,0.0002390057361376673,0.0,0.16358969670200016,1.2834244964007884e-05,0.0
Delta Model,7,0.001673040152963671,0.0,0.2019333145591977,0.00035962043746154567,1.0
Output Quality,7,0.001673040152963671,0.0,0.2019333145591977,0.00035962043746154567,1.0
Hardware And Architecture,18,0.004302103250478011,0.0007994198454810739,0.20666080287107993,0.001237432345219841,0.39215686274509803
Law,26,0.006214149139579349,0.010408616213133479,0.21663669098962643,0.0006764130161599883,0.16
10.1016/j.csi.2015.12.005},1,0.0002390057361376673,0.0,0.17215480293049729,2.2806770481753185e-05,0.0
Information Technology,1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
Mondo digitale},1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
Monte Carlo Tree Search,4,0.0009560229445506692,0.0,0.16743809865790846,8.866965808911696e-05,1.0
Partial Information,7,0.001673040152963671,0.0004994824830569798,0.20905648673908261,0.0006342406873167073,0.6190476190476191
10.1016/j.artint.2010.04.017},1,0.0002390057361376673,0.0,0.16738089397780667,2.221185367168631e-05,0.0
Wargames,3,0.0007170172084130018,0.0,0.20887822497251765,0.0005810379728602818,1.0
Kriegpsiel,3,0.0007170172084130018,0.0,0.20887822497251765,0.0005810379728602818,1.0
Montecarlo Search Algorithm,4,0.0009560229445506692,0.0004006474352850402,0.2088930685075498,0.0005816770258495615,0.5
9781577354260},1,0.0002390057361376673,0.0,0.1672285390851201,1.959888569199364e-05,0.0
9780387097008},1,0.0002390057361376673,0.0,0.17127211210384202,2.6572530987465947e-05,0.0
Empirical Studies,3,0.0007170172084130018,0.0,0.19847027614868953,0.0001902273594669006,1.0
Non Verbal Communication,3,0.0007170172084130018,0.0,0.19847027614868953,0.0001902273594669006,1.0
10.1109/ACCESS.2021.3075983},1,0.0002390057361376673,0.0,0.1968619916982481,0.00016851714120224103,0.0
9783540682035},1,0.0002390057361376673,0.0,0.1968619916982481,0.00016851714120224103,0.0
Software Testing,3,0.0007170172084130018,0.0,0.19690155134558515,0.00018071492805914614,1.0
Automatic Testing,3,0.0007170172084130018,0.0,0.19690155134558515,0.00018071492805914614,1.0
Manual Testing,4,0.0009560229445506692,0.0004006474352850401,0.1969147414280708,0.00018091414387052775,0.5
9781424432189},1,0.0002390057361376673,0.0,0.15946312574797877,6.102257147626519e-06,0.0
Service Oriented Architectures,6,0.0014340344168260037,0.0017000879149945843,0.17500406382319705,4.525281666408458e-05,0.26666666666666666
10.1016/j.entcs.2006.05.018},1,0.0002390057361376673,0.0,0.14478369009694336,1.5259842952914263e-06,0.0
Ethical Issues In Informatics,3,0.0007170172084130018,0.0,0.2151462533878534,0.000735930236904966,1.0
9781605584379},1,0.0002390057361376673,0.0,0.20883370702175624,0.0005418617503450664,0.0
Retrograde Analysis,4,0.0009560229445506692,0.0,0.16743809865790846,8.866965808911696e-05,1.0
Chess,7,0.001673040152963671,0.0004994824830569797,0.20905648673908261,0.0006342406873167073,0.6190476190476191
10.1016/j.tcs.2010.05.019},1,0.0002390057361376673,0.0,0.1673332532611283,2.1370863242059676e-05,0.0
Agile Values,3,0.0007170172084130018,0.0,0.19753667495720992,0.00026606742572577493,1.0
10.1145/3183440.3195062},1,0.0002390057361376673,0.0,0.19698071835678085,0.0002394919497235037,0.0
Strategic Planning,1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
10.1007/978-3-642-33542-6_29},1,0.0002390057361376673,0.0,0.0002390057361376673,1.026001832193763e-58,0.0
Decision Sciences (Miscellaneous),5,0.0011950286806883365,0.0,0.19737751024227765,0.0005512955089167278,1.0
Control And Optimization,5,0.0011950286806883365,0.0,0.19737751024227765,0.0005512955089167278,1.0
10.1109/CoDIT.2018.8394832},1,0.0002390057361376673,0.0,0.18471429307768258,0.00010291123278849667,0.0
Cloud Security,6,0.0014340344168260037,0.0,0.15936802710969047,7.933256037126728e-06,1.0
Complexity,6,0.0014340344168260037,0.0,0.15936802710969047,7.933256037126728e-06,1.0
Data Mining Systems,6,0.0014340344168260037,0.0,0.15936802710969047,7.933256037126728e-06,1.0
Human Factor Impact,6,0.0014340344168260037,0.0,0.15936802710969047,7.933256037126728e-06,1.0
Open Source Development,6,0.0014340344168260037,0.0,0.15936802710969047,7.933256037126728e-06,1.0
Seda 2015,7,0.001673040152963671,0.0004006474352850402,0.1593766677531035,7.94201385652419e-06,0.7142857142857143
10.1007/978-3-319-27896-4},1,0.0002390057361376673,0.0,0.13391996628875813,2.680634884000425e-07,0.0
Critical Systems,2,0.0004780114722753346,0.0004006474352850401,0.19688836303002283,0.00016870917434849196,0.0
10.1007/978-3-319-70578-1},1,0.0002390057361376673,0.0,0.15944582664559778,5.690355250405165e-06,0.0
Defence Applications,2,0.0004780114722753346,0.0004006474352850401,0.19688836303002283,0.00016870917434849196,0.0
10.1007/978-3-030-14687-0},1,0.0002390057361376673,0.0,0.15944582664559778,5.690355250405165e-06,0.0
10.1109/TCIAIG.2010.2048711},1,0.0002390057361376673,0.0,0.16738089397780667,2.221185367168631e-05,0.0
9781424462971},1,0.0002390057361376673,0.0,0.1673332532611283,2.1370863242059676e-05,0.0
10.1145/2851613.2851790},1,0.0002390057361376673,0.0,0.1968619916982481,0.00016851714120224103,0.0
Interaction Issues,2,0.0004780114722753346,0.0,0.15034488850441086,3.970434332852083e-06,1.0
Team Management,3,0.0007170172084130018,0.0004006474352850402,0.1503525783866933,3.974823473306622e-06,0.3333333333333333
10.1007/978-3-030-73103-8_74},1,0.0002390057361376673,0.0,0.12749027453867548,1.3424736004088282e-07,0.0
